PMID,Title,Authors,Citation,First.Author,Journal.Book,Publication.Year,Create.Date,PMCID,NIHMS.ID,DOI,type,subset
40501314,"The formal EU-US Meniscus Rehabilitation 2024 Consensus: An ESSKA-AOSSM-AASPT initiative. Part II-Prevention, non-operative treatment and return to sport","Prill R, Ma CB, Wong SE, Beaufils P, Monllau JC, Arhos EK, Becker R, Villa FD, Goodloe JB, Irrgang JJ, Klugarova J, Klosterman EL, Królikowska A, Krych AJ, LaPrade RF, Manske R, van Melick N, Monson JK, Ostojic M, Paterno MV, Piontek T, Perelli S, Rambaud A, Robinson J, Schmitt LC, Senorski EH, Snaebjornsson T, Tagliero AJ, Giordano AO, Pujol N.",Knee Surg Sports Traumatol Arthrosc. 2025 Aug;33(8):3014-3024. doi: 10.1002/ksa.12689. Epub 2025 Jun 12.,Prill R,Knee Surg Sports Traumatol Arthrosc,2025,6/12/25,PMC12310080,,10.1002/ksa.12689,pubmed_pmc,all
40262822,A physiotherapy protocol* for stroke patients in acute hospital settings: expert consensus from the Brazilian early stroke rehabilitation task force,"Maso I, Luvizutto GJ, Miranda JMA, Nascimento CFD, Bonome LAM, Pinto EB, Klitzke FM, Souza RM, Moro CHC, Bazan R, Jesus PAP, Rocha EMC, Minelli C, Martins SO, Baggio JAO.",Arq Neuropsiquiatr. 2025 Apr;83(4):1-18. doi: 10.1055/s-0045-1806924. Epub 2025 Apr 22.,Maso I,Arq Neuropsiquiatr,2025,4/22/25,PMC12020504,,10.1055/s-0045-1806924,pubmed_pmc,all
40074060,Transfusion of Fresh Frozen Plasma and Platelets in Critically Ill Adults: An American College of Chest Physicians Clinical Practice Guideline,"Coz Yataco A, Soghier I, Hébert PC, Belley-Cote E, Disselkamp M, Flynn D, Halvorson K, Iaccarino JM, Lim W, Lindenmeyer CC, Miller PJ, O'Neil K, Pendleton KM, Vande Vusse L, Ouellette DR.",Chest. 2025 Sep;168(3):661-676. doi: 10.1016/j.chest.2025.02.029. Epub 2025 Mar 10.,Coz Yataco A,Chest,2025,3/12/25,PMC12489387,,10.1016/j.chest.2025.02.029,pubmed_pmc,all
39780628,Radiofrequency Ablation for Recurrent Thyroid Cancers: 2025 Korean Society of Thyroid Radiology Guideline,"Ha EJ, Lee MK, Baek JH, Lim HK, Ahn HS, Baek SM, Choi YJ, Chung SR, Kim JH, Shin JH, Lee JY, Hong MJ, Kim HJ, Joo L, Hahn SY, Jung SL, Lee CY, Lee JH, Lee YH, Park JS, Shin JH, Sung JY, Choi M, Na DG; Guideline Committee for the Korean Society of Thyroid Radiology (KSThR); Korean Society of Radiology.",Korean J Radiol. 2025 Jan;26(1):10-28. doi: 10.3348/kjr.2024.0963.,Ha EJ,Korean J Radiol,2025,1/9/25,PMC11717866,,10.3348/kjr.2024.0963,pubmed_pmc,all
39501298,Treatment of acute pharyngitis in children: an Italian intersociety consensus (SIPPS-SIP-SITIP-FIMP-SIAIP-SIMRI-FIMMG),"Chiappini E, Simeone G, Bergamini M, Pellegrino R, Guarino A, Staiano A, Esposito S, Gattinara GC, Lo Vecchio A, Stefani S, Iacono ID, Scotese I, Tezza G, Dinardo G, Riccio S, Pellizzari S, Iavarone S, Lorenzetti G, Venturini E, Donà D, Pierantoni L, Doria M, Garazzino S, Midulla F, Cricelli C, Terracciano L, Capuano A, Bruzzese E, Ghiglioni D, Fusani L, Fusco E, Biasci P, Reggiani L, Matera L, Mancino E, Barbieri E, D'Avino A, Cursi L, Sullo MG, Scotti S, Marseglia GL, Di Mauro G, Principi N, Galli L, Verga MC.",Ital J Pediatr. 2024 Nov 6;50(1):235. doi: 10.1186/s13052-024-01789-5.,Chiappini E,Ital J Pediatr,2024,11/5/24,PMC11539554,,10.1186/s13052-024-01789-5,pubmed_pmc,all
40844856,European Consensus on Functional Bloating and Abdominal Distension-An ESNM/UEG Recommendations for Clinical Management,"Melchior C, Hammer H, Bor S, Barba E, Horvat IB, Celebi A, Drug V, Dumitrascu D, Kalkan IH, Hauser G, Lionis C, Livovsky D, Mari A, Mulak A, Surdea-Blaga T, Tack J, Vanuytsel T, Savarino EV, Zarate-Lopez N, Hammer J, Dickman R.",United European Gastroenterol J. 2025 Nov;13(9):1613-1651. doi: 10.1002/ueg2.70098. Epub 2025 Aug 22.,Melchior C,United European Gastroenterol J,2025,8/22/25,PMC12606050,,10.1002/ueg2.70098,pubmed_pmc,all
39980042,Antibiotic treatment of acute and recurrent otitis media in children: an Italian intersociety Consensus,"Castelli Gattinara G, Bergamini M, Simeone G, Reggiani L, Doria M, Ghiglioni DG, Terminiello A, Cosentino F, Cursi L, Donà D, Chiappini E, Galli L, Lo Vecchio A, Guarino A, Villani A, Di Mauro G, Principi N, Esposito SMR, Verga MC.",Ital J Pediatr. 2025 Feb 20;51(1):50. doi: 10.1186/s13052-025-01894-z.,Castelli Gattinara G,Ital J Pediatr,2025,2/20/25,PMC11844117,,10.1186/s13052-025-01894-z,pubmed_pmc,all
41081650,A practical guide to the updated seizure classification 2025,"Beniczky S, Trinka E, Wirrell E, Singh MB, Blumenfeld H, Bogacz Fressola A, Cendes F, Craiu D, Frauscher B, Jansen FE, Kahane P, Kander V, Kishk N, Khoo CS, Lizcano A, De Palma L, Ryvlin P, Specchio N, Sperling MR, Tatum W, Yacubian EM, Wilmshurst J, Cross JH.",Epileptic Disord. 2025 Dec;27(6):1087-1104. doi: 10.1002/epd2.70110. Epub 2025 Oct 13.,Beniczky S,Epileptic Disord,2025,10/13/25,PMC12747708,,10.1002/epd2.70110,pubmed_pmc,all
39982254,Self-Collected Vaginal Specimens for HPV Testing: Recommendations From the Enduring Consensus Cervical Cancer Screening and Management Guidelines Committee,"Wentzensen N, Massad LS, Clarke MA, Garcia F, Smith R, Murphy J, Guido R, Reyes A, Phillips S, Berman N, Quinlan J, Lind E, Perkins RB; Enduring Consensus Cervical Cancer Screening and Management Guidelines Committee.",J Low Genit Tract Dis. 2025 Apr 1;29(2):144-152. doi: 10.1097/LGT.0000000000000885. Epub 2025 Feb 21.,Wentzensen N,J Low Genit Tract Dis,2025,2/21/25,PMC11939108,,10.1097/LGT.0000000000000885,pubmed_pmc,all
39781579,Association of Anaesthetists guidelines: the use of blood components and their alternatives,"Shah A, Klein AA, Agarwal S, Lindley A, Ahmed A, Dowling K, Jackson E, Das S, Raviraj D, Collis R, Sharrock A, Stanworth SJ, Moor P.",Anaesthesia. 2025 Apr;80(4):425-447. doi: 10.1111/anae.16542. Epub 2025 Jan 9.,Shah A,Anaesthesia,2025,1/9/25,PMC11885198,,10.1111/anae.16542,pubmed_pmc,all
40423983,American Society of Hematology/International Society on Thrombosis and Haemostasis 2024 updated guidelines for treatment of venous thromboembolism in pediatric patients,"Monagle P, Azzam M, Bercovitz R, Betensky M, Bhat R, Biss T, Branchford B, Brandão LR, Chan AKC, Faustino EVS, Jaffray J, Jones S, Kawtharany H, Kerlin BA, Kucine N, Kumar R, Male C, Pelland-Marcotte MC, Raffini L, Raulji C, Sartain SE, Takemoto CM, Tarango C, van Ommen CH, Velez MC, Vesely SK, Wiernikowski J, Williams S, Wilson HP, Woods G, Zia A, Mustafa RA.",Blood Adv. 2025 May 27;9(10):2587-2636. doi: 10.1182/bloodadvances.2024015328.,Monagle P,Blood Adv,2025,5/27/25,PMC12235321,,10.1182/bloodadvances.2024015328,pubmed_pmc,all
40921943,The 2024 UK clinical guideline for the prevention and treatment of osteoporosis,"Gregson CL, Armstrong DJ, Avgerinou C, Bowden J, Cooper C, Douglas L, Edwards J, Gittoes NJL, Harvey NC, Kanis JA, Leyland S, Low R, McCloskey E, Moss K, Parker J, Paskins Z, Poole K, Reid DM, Stone M, Tomson J, Vine N, Compston J; National Osteoporosis Guideline Group (NOGG).",Arch Osteoporos. 2025 Sep 8;20(1):119. doi: 10.1007/s11657-025-01588-3.,Gregson CL,Arch Osteoporos,2025,9/8/25,PMC12417299,,10.1007/s11657-025-01588-3,pubmed_pmc,all
39741383,Primary sclerosing cholangitis in children with inflammatory bowel disease: An ESPGHAN position paper from the Hepatology Committee and the IBD Porto group,"van Rheenen PF, Kolho KL, Russell RK, Aloi M, Deganello A, Hussey S, Junge N, De Laffolie J, Deneau MR, Fitzpatrick E, Griffiths AM, Hojsak I, Nicastro E, Nita A, Pakarinen M, Ricciuto A, de Ridder L, Sonzogni A, Tenca A, Samyn M, Indolfi G.",J Pediatr Gastroenterol Nutr. 2025 Feb;80(2):374-393. doi: 10.1002/jpn3.12378. Epub 2024 Dec 31.,van Rheenen PF,J Pediatr Gastroenterol Nutr,2025,1/1/25,PMC11788976,,10.1002/jpn3.12378,pubmed_pmc,all
41326041,Guide de pratique clinique canadien sur la prophylaxie préexposition et postexposition au VIH — mise à jour de 2025,"Tan DHS, Hull MW, Onyegbule SO, Ajiboye W, Arkell C, Baril JG, Cox J, Harris M, Kelly D, Kwag M, Lambert G, O'Byrne P, O'Donnell S, Shukalek CB, Singh A, Sotindjo T, Swidrovich J, Tremblay C, Yoong D.",CMAJ. 2025 Nov 30;197(41):E1403-E1424. doi: 10.1503/cmaj.250511-f.,Tan DHS,CMAJ,2025,12/1/25,PMC12680389,,10.1503/cmaj.250511-f,pubmed_pmc,all
41115721,Recommandation sur l’utilisation d’un instrument de dépistage de la dépression chez les adultes,"Lang E, Gray C, LeBlanc JC, Colquhoun H, Traversy G; pour le Groupe d’étude canadien sur les soins de santé préventifs.",CMAJ. 2025 Oct 19;197(35):E1154-E1167. doi: 10.1503/cmaj.250237-f.,Lang E,CMAJ,2025,10/20/25,PMC12534122,,10.1503/cmaj.250237-f,pubmed_pmc,all
40523682,Guide de pratique clinique en soins de première ligne d’Hypertension Canada pour le diagnostic et le traitement de l’hypertension artérielle chez les adultes,"Goupil R, Tsuyuki RT, Santesso N, Terenzi KA, Habert J, Cheng G, Gysel SC, Bruneau J, Leung AA, Campbell NRC, Schiffrin EL, Hundemer GL.",CMAJ. 2025 Jun 15;197(23):E656-E673. doi: 10.1503/cmaj.241770-f.,Goupil R,CMAJ,2025,6/16/25,PMC12187209,,10.1503/cmaj.241770-f,pubmed_pmc,all
39900367,Prise en charge du trouble lié à l’usage d’opioïdes : mise à jour 2024 du guide de pratique clinique nationale,"Yakovenko I, Mukaneza Y, Germé K, Belliveau J, Fraleigh R, Bach P, Poulin G, Selby P, Goyer MÈ, Brothers TD, Rehm J, Hodgins DC, Stewart SH, Wood E, Bruneau J; au nom de l’équipe chargée de l’élaboration des lignes directrices de l’Initiative canadienne de recherche sur les impacts des substances psychoactives.",CMAJ. 2025 Feb 2;197(4):E99-E111. doi: 10.1503/cmaj.241173-f.,Yakovenko I,CMAJ,2025,2/3/25,PMC11790302,,10.1503/cmaj.241173-f,pubmed_pmc,all
41022481,La pharmacothérapie dans la prise en charge de l’obésité chez l’adulte : mise à jour 2025 du guide de pratique clinique,"Pedersen SD, Manjoo P, Dash S, Jain A, Pearce N, Poddar M.",CMAJ. 2025 Sep 28;197(32):E1043-E1057. doi: 10.1503/cmaj.250502-f.,Pedersen SD,CMAJ,2025,9/29/25,PMC12483089,,10.1503/cmaj.250502-f,pubmed_pmc,all
40854604,Recommandations sur les interventions de cessation tabagique pour les adultes au Canada,"Thombs BD, Traversy G, Reynolds DL, Lang E, Groulx S, Wilson BJ; pour le Groupe d’étude canadien sur les soins de santé préventifs.",CMAJ. 2025 Aug 24;197(28):E874-E892. doi: 10.1503/cmaj.241584-f.,Thombs BD,CMAJ,2025,8/25/25,PMC12380439,,10.1503/cmaj.241584-f,pubmed_pmc,all
40847797,RECOVER Guidelines: Newborn Resuscitation in Dogs and Cats. Clinical Guidelines,"Boller M, Burkitt-Creedon JM, Fletcher DJ, Byers CG, Davidson AP, Farrell KS, Bassu G, Fausak ED, Grundy SA, Lopate C, Veronesi MC.",J Vet Emerg Crit Care (San Antonio). 2025 Aug;35 Suppl 1(Suppl 1):S60-S85. doi: 10.1111/vec.70013.,Boller M,J Vet Emerg Crit Care (San Antonio),2025,8/23/25,PMC12374490,,10.1111/vec.70013,pubmed_pmc,all
39884260,International Society for Pediatric and Adolescent Diabetes Clinical Practice Consensus Guidelines 2024 Diabetes Technologies: Glucose Monitoring,"Tauschmann M, Cardona-Hernandez R, DeSalvo DJ, Hood K, Laptev DN, Lindholm Olinder A, Wheeler BJ, Smart CE.",Horm Res Paediatr. 2024;97(6):615-635. doi: 10.1159/000543156. Epub 2025 Jan 30.,Tauschmann M,Horm Res Paediatr,2024,1/30/25,PMC11854985,,10.1159/000543156,pubmed_pmc,all
39657603,International Society for Pediatric and Adolescent Diabetes Clinical Practice Consensus Guidelines 2024: Diabetes Technologies - Insulin Delivery,"Biester T, Berget C, Boughton C, Cudizio L, Ekhlaspour L, Hilliard ME, Reddy L, Sap Ngo Um S, Schoelwer M, Sherr JL, Dovc K.",Horm Res Paediatr. 2024;97(6):636-662. doi: 10.1159/000543034. Epub 2024 Dec 10.,Biester T,Horm Res Paediatr,2024,12/10/24,PMC11854989,,10.1159/000543034,pubmed_pmc,all
40129317,"European Consensus on Malabsorption-UEG & SIGE, LGA, SPG, SRGH, CGS, ESPCG, EAGEN, ESPEN, and ESPGHAN. Part 1: Definitions, Clinical Phenotypes, and Diagnostic Testing for Malabsorption","Lenti MV, Hammer HF, Tacheci I, Burgos R, Schneider S, Foteini A, Derovs A, Keller J, Broekaert I, Arvanitakis M, Dumitrascu DL, Segarra-Cantón O, Krznarić Ž, Pokrotnieks J, Nunes G, Hammer J, Pironi L, Sonyi M, Sabo CM, Mendive J, Nicolau A, Dolinsek J, Kyselova D, Laterza L, Gasbarrini A, Surdea-Blaga T, Fonseca J, Lionis C, Corazza GR, Di Sabatino A.",United European Gastroenterol J. 2025 May;13(4):599-613. doi: 10.1002/ueg2.70012. Epub 2025 Mar 25.,Lenti MV,United European Gastroenterol J,2025,3/25/25,PMC12090837,,10.1002/ueg2.70012,pubmed_pmc,all
39519457,"Diagnosis and Treatment of Iron Deficiency and Iron Deficiency Anemia in Children and Adolescents: Recommendations of the Polish Pediatric Society, the Polish Society of Pediatric Oncology and Hematology, the Polish Society of Neonatology, and the Polish Society of Family Medicine","Chaber R, Helwich E, Lauterbach R, Mastalerz-Migas A, Matysiak M, Peregud-Pogorzelski J, Styczyński J, Szczepański T, Jackowska T.",Nutrients. 2024 Oct 25;16(21):3623. doi: 10.3390/nu16213623.,Chaber R,Nutrients,2024,11/9/24,PMC11547346,,10.3390/nu16213623,pubmed_pmc,all
39864891,ESMO Clinical Practice Guideline interim update on the management of biliary tract cancer,"Vogel A, Ducreux M; ESMO Guidelines Committee. Electronic address: clinicalguidelines@esmo.org.",ESMO Open. 2025 Jan;10(1):104003. doi: 10.1016/j.esmoop.2024.104003. Epub 2024 Dec 17.,Vogel A,ESMO Open,2025,1/26/25,PMC11846563,,10.1016/j.esmoop.2024.104003,pubmed_pmc,all
40717676,Practical Guidance on Clinical Management of Belantamab Mafodotin-Associated Ocular Events,"Terpos E, Trudel S, Mateos MV, Alejandre N, Colby K, Dimopoulos MA, Esposti SD, Farooq AV, Gavriatopoulou M, Gay F, Hungria V, Kortüm KM, Leleu X, Lonial S, Quach H, Qiu L, Ramasamy K, Suzuki K, Weisel KC, Richardson P.",Am J Hematol. 2025 Oct;100(10):1839-1850. doi: 10.1002/ajh.70015. Epub 2025 Jul 28.,Terpos E,Am J Hematol,2025,7/28/25,PMC12417747,,10.1002/ajh.70015,pubmed_pmc,all
40543044,Esophageal and Oropharyngeal Dysphagia: Clinical Recommendations From the United European Gastroenterology and European Society for Neurogastroenterology and Motility,"Mari A, Calabrese F, Pasta A, Lorenzon G, Weusten B, Keller J, Visaggi P, Roman S, Marabotto E, Dickman R, Serra J, De Bortoli N, Iovino P, Pohl D, Dumitrascu D, Ribolsi M, Barber C, Bor S, Fox M, Sweiss R, Lorenzo-Zuniga V, Akyuz F, Ghisa M, Celebi A, Shibli F, Dziewas R, Kalkan IH, Tack J, Clavé P, Carrion S, Cheng I, Tomsen N, Ortega O, Rubio SM, Pizzorni N, Michou E, Regan J, Hamdy S, Rommel N, Scharitzer M, Ekberg O, Schindler A, Speyer R, Gillman A, Zerbib F, Savarino EV.",United European Gastroenterol J. 2025 Jul;13(6):855-901. doi: 10.1002/ueg2.70062. Epub 2025 Jun 21.,Mari A,United European Gastroenterol J,2025,6/21/25,PMC12269739,,10.1002/ueg2.70062,pubmed_pmc,all
41587800,Recommandations de pratiques exemplaires pour la prise en charge de l’amyotrophie bulbospinale liée à l’X,"Schellenberg KL, Caspar-Bell G, Ellis C, Johnston W, King A, King M, Korngut L, Kushneriuk B, Lavoie AJ, McGonigle R, Newton J, O'Connell C, Shoesmith C, Suchowersky O, Warman-Chardon J, Wunder S, Pfeffer G.",CMAJ. 2026 Jan 25;198(3):E96-E111. doi: 10.1503/cmaj.250180-f.,Schellenberg KL,CMAJ,2026,1/26/26,PMC12858236,,10.1503/cmaj.250180-f,pubmed_pmc,all
41138627,Digital Dentistry,,Int Dent J. 2026 Feb;76(1):103996. doi: 10.1016/j.identj.2025.103996. Epub 2025 Oct 24.,,Int Dent J,2026,10/25/25,PMC12593534,,10.1016/j.identj.2025.103996,pubmed_pmc,all
40364581,Society for Endocrinology Clinical Practice Guideline for the Evaluation of Androgen Excess in Women,"Elhassan YS, Hawley JM, Cussen L, Abbara A, Clarke SA, Kempegowda P, Dhillon-Smith RK, Thadani P, Busby M, Owusu-Darkwah L, Marrington R, Duncan WC, Semple RK, Quinton R, O'Reilly MW.",Clin Endocrinol (Oxf). 2025 Oct;103(4):540-566. doi: 10.1111/cen.15265. Epub 2025 May 13.,Elhassan YS,Clin Endocrinol (Oxf),2025,5/14/25,PMC12413683,,10.1111/cen.15265,pubmed_pmc,all
39783775,Approach to anaemia in gastrointestinal disease: A position paper by the ESPGHAN Gastroenterology Committee,"Broekaert IJ, Assa A, Borrelli O, Saccomani MD, Homan M, Martin-de-Carpi J, Mas E, Miele E, Misak Z, Sila S, Thomson M, Tzivinikos C, Dolinsek J.",J Pediatr Gastroenterol Nutr. 2025 Mar;80(3):510-532. doi: 10.1002/jpn3.12454. Epub 2025 Jan 9.,Broekaert IJ,J Pediatr Gastroenterol Nutr,2025,1/9/25,PMC11874238,,10.1002/jpn3.12454,pubmed_pmc,all
39812193,Tunisian Good Clinical Practice Recommendations for the Management of Spondyloarthritis by Biological Agents,"Tekaya R, Ben Tekaya A, Mahmoud I, Manaa M, Gharsallah I, Testouri N, Baccouche K, Zrour S, Maatallah K, Younès M, Hamdi W, Fazaa A, Miladi S, Laatar A, Kchir MM.",Tunis Med. 2025 Jan 5;103(1):44-52. doi: 10.62438/tunismed.v103i1.5565.,Tekaya R,Tunis Med,2025,1/15/25,PMC11906242,,10.62438/tunismed.v103i1.5565,pubmed_pmc,all
39812192,Tunisian recommendations of good practice for the therapeutic management of spondyloarthritis (excluding biological treatment),"Laatar A, Miladi S, Fazaa A, Tekaya R, Ben Tekaya A, Manaa M, Gharsallah I, Testouri N, Baccouche K, Mahmoud I, Maatallah K, Younès M, Hamdi W, Zrour S, Kchir MM.",Tunis Med. 2025 Jan 5;103(1):32-43. doi: 10.62438/tunismed.v103i1.5565.,Laatar A,Tunis Med,2025,1/15/25,PMC11906245,,10.62438/tunismed.v103i1.5565,pubmed_pmc,all
39812190,Tunisian Recommendations for Best Practices in the Management of Spondyloarthritis: Methodology,"Baccouche K, Mahmoud I, Manaa M, Gharsallah I, Testouri N, Maatallah K, Younès M, Zrour S, Hamdi W, Miladi S, Laatar A, Fazaa A, BenTekaya A, Tekaya R, Kchir MM.",Tunis Med. 2025 Jan 5;103(1):18-21. doi: 10.62438/tunismed.v103i1.5565.,Baccouche K,Tunis Med,2025,1/15/25,PMC11906230,,10.62438/tunismed.v103i1.5565,pubmed_pmc,all
40094355,International Liver Transplantation Society practice guideline update on portopulmonary hypertension,"DuBrock HM, Savale L, Sitbon O, Raevens S, Kawut SM, Fallon MB, Heimbach JK, Chadha RM, Crespo G, Ramsay MAE, Krowka MJ.",Liver Transpl. 2026 Feb 1;32(2):296-314. doi: 10.1097/LVT.0000000000000600. Epub 2025 Mar 18.,DuBrock HM,Liver Transpl,2026,3/17/25,PMC12799263,,10.1097/LVT.0000000000000600,pubmed_pmc,all
40929000,Extracorporeal Blood Purification with the oXiris® Filter for Patients with Sepsis and Hyperinflammatory Conditions: The Asia-Pacific oXiris Expert Meeting 2024 Consensus Statements,"Zhang L, Srisawat N, Lee CC, Lee DH, Lee K, Liu Z, Mohamad Nor FS, Mustafar RB, Peerapornratana S, Pham HM, Sewa SDW, Tang GKY, Yeh YC, Zhu M, Yao Q, Wang M, Bellomo R.",Blood Purif. 2025;54(11):621-638. doi: 10.1159/000548214. Epub 2025 Sep 10.,Zhang L,Blood Purif,2025,9/10/25,PMC12668718,,10.1159/000548214,pubmed_pmc,all
40401776,European Stroke Organisation (ESO) guideline on aphasia rehabilitation,"Brady MC, Mills C, Prag Øra H, Novaes N, Becker F, Constantinidou F, Flöel A, Sunnerhagen KS, Isaksen J, Jagoe C, Jesus LM, Marangolo P, Meinzer M, van der Meulen I, Campbell P, Ho L, Hussain S, Hilari K.",Eur Stroke J. 2025 Dec;10(4):1189-1220. doi: 10.1177/23969873241311025. Epub 2025 May 22.,Brady MC,Eur Stroke J,2025,5/22/25,PMC12098336,,10.1177/23969873241311025,pubmed_pmc,all
40158149,Practical recommendations for the management of radiodermatitis: on behalf of the ESTRO RTT committee,"Forde E, Van den Berghe L, Buijs M, Cardone A, Daly J, Franco P, Julka-Anderson N, Lechner W, Marignol L, Marvaso G, Nisbet H, O'Donovan A, Russell NS, Scherer P.",Radiat Oncol. 2025 Mar 29;20(1):46. doi: 10.1186/s13014-025-02624-9.,Forde E,Radiat Oncol,2025,3/29/25,PMC11954187,,10.1186/s13014-025-02624-9,pubmed_pmc,all
40465080,Diagnosis and treatment of invasive pulmonary aspergillosis in critically ill intensive care patients: executive summary of the German national guideline (AWMF 113-005),"Wichmann D, Hoenigl M, Koehler P, Koenig C, Lund F, Mang S, Strauß R, Weigand MA, Hohmann C, Kurzai O, Heußel C, Kochanek M.",Infection. 2025 Aug;53(4):1299-1310. doi: 10.1007/s15010-025-02572-2. Epub 2025 Jun 4.,Wichmann D,Infection,2025,6/4/25,PMC12316785,,10.1007/s15010-025-02572-2,pubmed_pmc,all
40813129,"Cardiovascular, kidney related, and weight loss effects of therapeutics for type 2 diabetes: a living clinical practice guideline","Agarwal A, Mustafa R, Manja V, Agoritsas T, Macdonald H, Li S, Foroutan F, Rayner D, Rodriguez-Gutierrez R, Åsvold BO, Heen AF, Gabi J, Guo L, Hao Q, Jeppesen BT, Jha V, Nagler E, Odom A, Rodondi N, Shetty S, Vermandere M, Wright R, Guyatt G, Vandvik PO.",BMJ. 2025 Aug 14;390:e082071. doi: 10.1136/bmj-2024-082071.,Agarwal A,BMJ,2025,8/14/25,PMC12355350,,10.1136/bmj-2024-082071,pubmed_pmc,all
40664676,Expert consensus on the prevention and treatment of radiochemotherapy-induced oral mucositis,"Xia J, Tao X, Hu Q, Luo W, Tong X, Zhou G, Zhou H, Hua H, Tang G, Wu T, Chen Q, Fan Y, Guan X, Liu H, Hu C, Zhou Y, Shen X, Wu L, Zeng X, Liu Q, Tao R, He Y, Cai Y, Wang W, Zhang Y, Wu Y, Nie M, Jin X, Wei X, Nie Y, Yuan C, Cheng B.",Int J Oral Sci. 2025 Jul 15;17(1):54. doi: 10.1038/s41368-025-00382-8.,Xia J,Int J Oral Sci,2025,7/15/25,PMC12264017,,10.1038/s41368-025-00382-8,pubmed_pmc,all
